time,y,hostname
11,1.1004098979229147,node-037
12,2.3058091397365637,node-037
13,1.966442777904991,node-037
14,-0.018635153689095407,node-037
15,0.8460993574156017,node-037
16,1.969457106082495,node-037
17,0.9365128419508064,node-037
18,1.0580109805010711,node-037
19,1.655485533659402,node-037
20,1.1106278261723035,node-037
21,-0.2750602793556165,node-037
22,0.01698600055001709,node-037
23,-1.0290900087558252,node-037
24,-2.2281728492372856,node-037
25,-2.471884075499873,node-037
26,-2.307934477995522,node-037
27,-2.094142062045795,node-037
28,-2.5565617901974664,node-037
29,-1.053229441073074,node-037
30,-0.1874557814610548,node-037
31,0.10954958544348137,node-037
32,0.045988926704044406,node-037
33,-1.2702853553587894,node-037
34,0.6002605731979747,node-037
35,0.10066126071131448,node-037
36,-0.7012393900297387,node-037
37,-1.4817258130567499,node-037
38,-1.8850292274767086,node-037
39,-1.6451413733098044,node-037
40,-1.9565764301868898,node-037
41,-2.6853157198878117,node-037
42,-3.027148124492513,node-037
43,-1.3138555693789338,node-037
44,0.4504219148081978,node-037
45,0.07412790175763673,node-037
46,0.8591860337073123,node-037
47,2.1382332806031563,node-037
48,2.7546719680538803,node-037
49,2.0334440415353807,node-037
50,2.238551112691855,node-037
51,2.670227021738635,node-037
52,2.500110609802968,node-037
53,2.3415562991483236,node-037
54,2.4708827360832886,node-037
55,3.300012660523299,node-037
56,3.5039843785510603,node-037
57,4.978648459898599,node-037
58,4.169260215843769,node-037
59,4.723011078520058,node-037
60,4.43341980844672,node-037
61,3.7051749623359074,node-037
62,3.7028079884619585,node-037
63,3.3639264651558314,node-037
64,2.699918920661519,node-037
65,3.1316011343333248,node-037
66,1.8840625049942774,node-037
67,2.0857394111051386,node-037
68,1.3350843347470929,node-037
69,1.5450462960542786,node-037
70,2.7758731678371773,node-037
71,4.626339118213999,node-037
72,4.84631863607221,node-037
73,5.521330262974866,node-037
74,7.066724869735825,node-037
75,6.552215028252388,node-037
76,6.138896451021867,node-037
77,5.960495150120635,node-037
78,6.499484704681528,node-037
79,7.14849246669532,node-037
80,7.131024997951858,node-037
81,5.923287283162868,node-037
82,7.683973275196111,node-037
83,7.532482942581031,node-037
84,6.418201623832127,node-037
85,6.073692510612401,node-037
86,4.894591335157509,node-037
87,4.412663611095553,node-037
88,5.329835315483254,node-037
89,4.963152116030262,node-037
90,6.003451148040737,node-037
91,6.703869819369315,node-037
92,7.211413628220761,node-037
93,7.376051484623925,node-037
94,7.07513939480175,node-037
95,5.7664677037270655,node-037
96,5.7460612049545485,node-037
97,5.629119203204181,node-037
98,7.0715313503106465,node-037
99,5.839428920679609,node-037
100,6.208868118294116,node-037
101,7.504936078705885,node-037
102,6.993843688551738,node-037
1,0.0,node-042
2,0.6832522090529809,node-042
3,0.9848869350498366,node-042
4,-0.9179896351703647,node-042
5,1.0804674639495,node-042
6,2.104560449039436,node-042
7,1.786277910943034,node-042
8,2.8621972246747163,node-042
9,4.239495272760742,node-042
10,2.6092238796910348,node-042
11,2.64963497725372,node-042
12,2.285487344357606,node-042
13,2.6935506362543724,node-042
14,2.6120231153769105,node-042
15,2.1074269914602435,node-042
16,2.3397801285159665,node-042
17,2.6160488958868506,node-042
18,4.519833077926069,node-042
19,3.435966701655161,node-042
20,4.246485836846768,node-042
21,4.4130518375159085,node-042
22,3.903097475630431,node-042
23,3.1132405284805604,node-042
24,4.063789753794991,node-042
25,2.658407323547568,node-042
26,2.0520970277182062,node-042
27,1.4817856099541036,node-042
28,2.405041724725328,node-042
29,3.953441152970976,node-042
30,4.6628815127377,node-042
31,5.620610664310628,node-042
32,4.561016555374173,node-042
33,5.33185922126894,node-042
34,3.248027307794019,node-042
35,2.549335628006456,node-042
36,3.1227693339499716,node-042
37,3.7145650833401294,node-042
38,3.1654298631251048,node-042
39,3.5071995826749474,node-042
40,2.9359539234125225,node-042
41,4.014501776871272,node-042
42,4.545108883555424,node-042
43,3.773576994819023,node-042
44,1.9174030914674673,node-042
45,1.37770760801971,node-042
46,0.5315144288431533,node-042
47,0.7618106293217592,node-042
48,-0.11003642981661166,node-042
49,0.9953821425256395,node-042
50,1.2805158653153828,node-042
51,-0.47859322014401084,node-042
52,0.32061989125133805,node-042
53,-0.598565502010083,node-042
54,-0.7908327736664387,node-042
55,0.4464728085982026,node-042
56,0.9781313807785904,node-042
57,0.5835206338598184,node-042
58,-0.02152076842871098,node-042
59,0.9040715756596925,node-042
60,1.7223686398189426,node-042
61,2.472982149614471,node-042
62,0.9598181928091352,node-042
63,0.013913018133388633,node-042
64,-0.5434577322711742,node-042
65,-1.0013560885127128,node-042
66,-1.3789844388190475,node-042
67,-0.6837107399245772,node-042
68,-0.2740272297093929,node-042
69,-1.7135415661782605,node-042
70,-1.4502485070824882,node-042
71,-1.9382719211080808,node-042
72,-0.5286754675637548,node-042
73,-0.6426570455917872,node-042
74,-1.1475742660222576,node-042
75,-1.3841473906547115,node-042
76,-0.5495982027807172,node-042
77,-1.6210477286892782,node-042
78,-1.459550827727955,node-042
79,-1.4857173183780987,node-042
80,-2.0304589347948667,node-042
81,-0.49458794945830786,node-042
82,-0.022137409530362195,node-042
83,0.6399831106748244,node-042
84,-0.9719953011544791,node-042
85,-1.498347466589964,node-042
86,-3.534169870505,node-042
87,-4.925501305697532,node-042
88,-5.485724042603282,node-042
89,-6.161265514693325,node-042
90,-6.625897586768119,node-042
91,-7.797102760689243,node-042
92,-9.089781506461973,node-042
93,-10.2571843898398,node-042
94,-10.046009161350876,node-042
95,-9.702937452761443,node-042
96,-9.823813056378796,node-042
97,-9.351593784530053,node-042
98,-9.11637538252097,node-042
99,-9.655732562142443,node-042
100,-9.599020942338155,node-042
101,-10.826056079458622,node-042
102,-12.715500678559556,node-042
1,0.0,node-038
2,-0.2182971373018973,node-038
3,-1.940141887232695,node-038
4,-1.3364262084288159,node-038
5,-1.548223727425121,node-038
6,0.46509221382863397,node-038
7,1.228623309541927,node-038
8,1.1304881349936773,node-038
9,1.2729571191961568,node-038
10,-1.6205532928118274,node-038
11,-1.3492948007120154,node-038
12,-0.8540464562313113,node-038
13,-1.103106171573379,node-038
14,-1.7791229039011265,node-038
15,-1.5078675901127756,node-038
16,-0.20484647831287162,node-038
17,1.5722281974346324,node-038
18,0.05284368900477143,node-038
19,2.321245097760685,node-038
20,-0.539364709339234,node-038
21,-1.1448988802836138,node-038
22,-1.4418874649306028,node-038
23,-2.9304745049788696,node-038
24,-5.18941262090633,node-038
25,-3.88745456481697,node-038
26,-3.6710936534772762,node-038
27,-4.929599307346551,node-038
28,-3.193987617442883,node-038
29,-1.3393419217029745,node-038
30,-1.1127747447493768,node-038
31,-0.8581966874125242,node-038
32,-1.054078683035544,node-038
33,-1.3780190311706835,node-038
34,-1.158839806529743,node-038
35,-1.551528349558176,node-038
36,-1.8663714991581581,node-038
37,0.3995611914046713,node-038
38,0.10969363643343827,node-038
39,1.2088030888658974,node-038
40,1.365580232306681,node-038
41,1.306085819387061,node-038
42,1.6122555248648902,node-038
43,0.9298893531910127,node-038
44,2.1581146770098467,node-038
45,1.9010441332119334,node-038
46,2.365785082676353,node-038
47,2.130932599235383,node-038
48,2.6304454980181657,node-038
49,4.113743184217479,node-038
50,2.819601523364793,node-038
51,4.977692199222499,node-038
52,4.765678134751969,node-038
53,6.031245090058868,node-038
54,6.15151089032916,node-038
55,4.340677846635938,node-038
56,5.161523146684402,node-038
57,4.72962649567846,node-038
58,3.5241764331680754,node-038
59,3.3298163671475565,node-038
60,2.9839108556325944,node-038
61,3.4583127938921274,node-038
62,3.0352476252440788,node-038
63,3.458981677976678,node-038
64,6.100114592098135,node-038
65,5.2097701028383625,node-038
66,5.566403777044297,node-038
67,5.115101917055536,node-038
68,4.562592839640201,node-038
69,3.7512356360249517,node-038
70,3.8503641168181644,node-038
71,4.640877901727347,node-038
72,5.495335091087998,node-038
73,4.647317248021944,node-038
74,4.824007117790923,node-038
75,5.81051868277542,node-038
76,6.829238026897725,node-038
77,8.148659369780828,node-038
78,9.917225517757243,node-038
79,10.474691093557102,node-038
80,9.650172079010295,node-038
81,9.002431305171866,node-038
82,10.002435344355384,node-038
83,8.451859792013158,node-038
84,8.934683752204048,node-038
85,8.802127315726421,node-038
86,9.978841886457746,node-038
87,9.345512160130346,node-038
88,8.65422608131942,node-038
89,10.533831862792063,node-038
90,8.643868202411287,node-038
91,8.884324219384245,node-038
92,9.430914873653066,node-038
93,9.490495797151572,node-038
94,9.262612119439277,node-038
95,8.359120047431166,node-038
96,9.116962044028867,node-038
97,9.366227264836315,node-038
98,8.895378546429429,node-038
99,9.429519840133352,node-038
100,8.961802330748963,node-038
101,7.911377038397328,node-038
102,7.9439756856686605,node-038
1,0.0,node-037
2,0.07496392708128867,node-037
3,0.8783076998169294,node-037
4,-0.37011565300906757,node-037
5,-1.8094882376932588,node-037
6,-2.9919347159855096,node-037
7,-1.851520892162832,node-037
8,-2.9711899645052062,node-037
9,-5.279756327215843,node-037
10,-3.7526240622629694,node-037
11,-3.6474991706827073,node-037
12,-3.3424568599319415,node-037
13,-3.4213469314005,node-037
14,-4.823112396411723,node-037
15,-4.951203522651022,node-037
16,-6.432904426842688,node-037
17,-5.850990931922518,node-037
18,-4.3000986197314415,node-037
19,-3.587763141207433,node-037
20,-2.832078174804413,node-037
21,-1.6009776313487862,node-037
22,-5.023326895076121,node-037
23,-3.2346625835217786,node-037
24,-1.7974618254838455,node-037
25,-0.47991353169050477,node-037
26,0.885293815704415,node-037
27,0.40616098381234556,node-037
28,0.909876832495388,node-037
29,1.9649373366731449,node-037
30,2.7460384741026416,node-037
31,2.009279790893979,node-037
32,0.8720792375771436,node-037
33,1.1080534039007293,node-037
34,0.5982830194308254,node-037
35,1.453596076009518,node-037
36,2.539965293732363,node-037
37,2.0251580623388072,node-037
38,1.0932154147547901,node-037
39,-0.20167845554160402,node-037
40,1.6452928241875764,node-037
41,1.9755250483155755,node-037
42,2.368234448495804,node-037
43,1.5566841781049583,node-037
44,2.6744257133359284,node-037
45,3.3060682192201742,node-037
46,2.678887217361754,node-037
47,0.8511163650661275,node-037
48,0.3790460576381743,node-037
49,-0.5832551858113459,node-037
50,0.5782397439932907,node-037
51,0.8393258222097613,node-037
52,2.5564292652277913,node-037
53,2.0960877776653875,node-037
54,2.161472668788831,node-037
55,2.1915027389981456,node-037
56,0.01134747989715823,node-037
57,-0.8601446523645757,node-037
58,-0.7306845812565228,node-037
59,-0.19633250775947186,node-037
60,-0.13177096839988323,node-037
61,-0.9257073854167757,node-037
62,1.5473425860112318,node-037
63,-0.15973146241197766,node-037
64,-1.111890291001857,node-037
65,-0.8502040830652975,node-037
66,-0.5569456414161829,node-037
67,0.3240606466525363,node-037
68,0.969271418708245,node-037
69,1.069521114347046,node-037
70,0.6082291944451856,node-037
71,0.7507097327210971,node-037
72,0.3033674976746742,node-037
73,0.008181014382181107,node-037
74,-0.7883284656873798,node-037
75,-3.9415933074238705,node-037
76,-2.689563248166427,node-037
77,-3.9361476946123655,node-037
78,-4.854875432809657,node-037
79,-4.935490222902468,node-037
80,-6.041013898706675,node-037
81,-7.14698789353573,node-037
82,-7.145925334903236,node-037
83,-7.23467695030028,node-037
84,-7.6370627790600745,node-037
85,-6.557335674408423,node-037
86,-7.3639895334471435,node-037
87,-6.9365056960255105,node-037
88,-6.398621729994858,node-037
89,-6.092497976171538,node-037
90,-7.06848054776546,node-037
91,-6.1919054922750885,node-037
92,-5.9577434882015075,node-037
93,-7.4965252418999615,node-037
94,-5.822922605698228,node-037
95,-7.15905847231606,node-037
96,-7.225918686221031,node-037
97,-6.563485339710942,node-037
98,-7.279169329380409,node-037
99,-6.721987730801302,node-037
100,-8.830392437125482,node-037
101,-7.868019909963426,node-037
102,-7.570783824943309,node-037
1,0.0,node-037
2,1.3558673027308543,node-037
3,1.4025122290501584,node-037
4,2.336077937951198,node-037
5,1.8786125882704403,node-037
6,2.5060958971276106,node-037
7,2.8056717817955406,node-037
8,3.7666528228978846,node-037
9,2.7341425789277594,node-037
10,3.329528216865773,node-037
11,3.170278065833555,node-037
12,4.463506373285315,node-037
13,4.59614117593047,node-037
14,4.401952152779863,node-037
15,5.178785638338945,node-037
16,4.392357756382533,node-037
17,3.994823091123237,node-037
18,4.516925410996164,node-037
19,4.046026139295678,node-037
20,0.31152820841398476,node-037
21,0.554762935542378,node-037
22,0.0995338159382611,node-037
23,-1.3457297905058583,node-037
24,-0.4069146605916717,node-037
25,0.2234315725612035,node-037
26,0.5380694905722836,node-037
27,0.08275386762488535,node-037
28,-0.24272257149218718,node-037
29,-0.6314478098461315,node-037
30,-1.3415570241649655,node-037
31,-1.3971168008632926,node-037
32,0.2663525715595845,node-037
33,-0.2917069682657738,node-037
34,1.2201708016505923,node-037
35,1.2730418818012976,node-037
36,2.0996895804512117,node-037
37,2.7281262581356405,node-037
38,3.7885272613899588,node-037
39,3.4402312090214204,node-037
40,4.6971969132393045,node-037
41,3.7801216781348694,node-037
42,3.300740811193422,node-037
43,1.2301754642004772,node-037
44,-0.07371860136335395,node-037
45,-1.2196847605091836,node-037
46,-0.5473227640185253,node-037
47,-0.03229630023155228,node-037
48,-0.5315268355712497,node-037
49,0.5914882281276599,node-037
50,-0.004302875613877544,node-037
51,-1.3425724591023434,node-037
52,-1.5117745368699347,node-037
53,-0.512015026495758,node-037
54,-1.656887837965272,node-037
55,-1.8013507825458457,node-037
56,-1.2631513626575486,node-037
57,-2.045120780295921,node-037
58,-1.453324892329309,node-037
59,0.6487597018323488,node-037
60,-0.1409649270729677,node-037
61,1.055036999722697,node-037
62,0.9134796264392854,node-037
63,0.6586771167679222,node-037
64,0.7092639509118793,node-037
65,0.3708635605635506,node-037
66,-0.1148604170935344,node-037
67,-0.51490137952183,node-037
68,-0.7196498831095324,node-037
69,0.31100241463652356,node-037
70,0.43082450870433575,node-037
71,1.1044161255621963,node-037
72,0.3413408352413888,node-037
73,1.1584186115561035,node-037
74,1.268048444681685,node-037
75,2.4415301993147844,node-037
76,2.4215956300720234,node-037
77,2.2274638320576705,node-037
78,2.5759523273909295,node-037
79,2.569616970003169,node-037
80,3.678176925777512,node-037
81,3.7450332818802394,node-037
82,1.4960954125479047,node-037
83,2.3115380674978123,node-037
84,0.7895527875902053,node-037
85,-0.11705071091891917,node-037
86,1.341112036385562,node-037
87,2.9568642267356235,node-037
88,2.4877598640425758,node-037
89,2.9091834141705553,node-037
90,2.6585654800733303,node-037
91,2.4828390467200783,node-037
92,3.4730057108393737,node-037
93,1.2603915385635562,node-037
94,0.952114543794867,node-037
95,1.1247735522350275,node-037
96,0.9916806042496952,node-037
97,2.8823713149346215,node-037
98,3.7600868087770816,node-037
99,4.560165234096132,node-037
100,5.423749655627365,node-037
101,5.623224928599288,node-037
102,6.451415669308177,node-037
1,0.0,node-038
2,-0.7839553122231835,node-038
3,-0.17729529662606613,node-038
4,-0.11139327675536899,node-038
5,-1.0232613600845315,node-038
6,-1.2227752267518293,node-038
7,-0.6312531847725704,node-038
8,0.37767633665213607,node-038
9,0.19309082930547075,node-038
10,-1.3989782621247564,node-038
11,-0.8656921694802896,node-038
12,0.03042648643806667,node-038
13,1.8198175949142041,node-038
14,1.7967836258237255,node-038
15,2.6982442773323143,node-038
16,1.206006317602026,node-038
17,2.5296791193191748,node-038
18,3.491263738940678,node-038
19,4.473828791151477,node-038
20,4.282375728198402,node-038
21,2.6284027984927896,node-038
22,1.9955646027665805,node-038
23,2.1217935450906,node-038
24,2.8838619968550816,node-038
25,3.437557918411956,node-038
26,5.413231523683915,node-038
27,4.80426026243416,node-038
28,6.707403417146896,node-038
29,6.75391576956633,node-038
30,6.170611075449329,node-038
31,5.86405905838336,node-038
32,7.0115606472513665,node-038
33,5.175349002862462,node-038
34,2.681780088889289,node-038
35,3.88989718083561,node-038
36,5.139132119490023,node-038
37,4.563967464725591,node-038
38,3.6716578049072215,node-038
39,4.22146382128615,node-038
40,4.280204893461892,node-038
41,3.591189016798787,node-038
42,2.82190568292433,node-038
43,2.484321466926766,node-038
44,3.181294010015188,node-038
45,2.1272544905665436,node-038
46,1.6239284695388825,node-038
47,0.6323599156498668,node-038
48,-0.0851436242523681,node-038
49,0.28593641342410714,node-038
50,0.13867122558494727,node-038
51,-0.0900744639893766,node-038
52,-1.057033364696442,node-038
53,0.006856317684830193,node-038
54,2.6397626551796147,node-038
55,3.1401615918307177,node-038
56,1.468531823169214,node-038
57,2.7512617712719347,node-038
58,3.296913738599691,node-038
59,2.3779236842454794,node-038
60,2.2410407316169847,node-038
61,1.0698662872235434,node-038
62,-0.15784716490768003,node-038
63,-1.7757372535479192,node-038
64,-1.9199499933517714,node-038
65,-3.095547613125163,node-038
66,-3.2544584590655563,node-038
67,-2.8885506335744013,node-038
68,-3.692164686905999,node-038
69,-2.873047421821397,node-038
70,-4.485419540430179,node-038
71,-4.795067649510102,node-038
72,-4.936562217515682,node-038
73,-5.345145257236041,node-038
74,-6.1845467834988135,node-038
75,-7.508462176656274,node-038
76,-6.909398903976266,node-038
77,-8.03021103767431,node-038
78,-8.352544826646374,node-038
79,-7.851712566287545,node-038
80,-7.05376093334258,node-038
81,-7.602124165172957,node-038
82,-7.998723049193653,node-038
83,-7.650068468037158,node-038
84,-5.777526576976045,node-038
85,-5.131290207997696,node-038
86,-5.41624347798258,node-038
87,-5.0749934581251015,node-038
88,-5.463337855690879,node-038
89,-4.605805304051381,node-038
90,-5.176926308700926,node-038
91,-5.4732543560566445,node-038
92,-7.089938130299066,node-038
93,-7.829973045037972,node-038
94,-8.768876965840205,node-038
95,-9.27584837364704,node-038
96,-10.06186306444606,node-038
97,-10.025139601064241,node-038
98,-9.93280403581047,node-038
99,-9.362793537478147,node-038
100,-8.502044781163491,node-038
101,-9.274017668922108,node-038
102,-8.640252182094883,node-038
1,0.0,node-042
2,-1.2895740657872774,node-042
3,-1.0355642914779208,node-042
4,-1.5058490940668614,node-042
5,-1.258353898358569,node-042
6,-0.3865161713547164,node-042
7,-1.2046737359577733,node-042
8,-0.6007935261196026,node-042
9,0.559255985178258,node-042
10,-0.7499806291749557,node-042
11,-0.26115921279081855,node-042
12,-0.2842682155054736,node-042
13,0.8954002187015981,node-042
14,2.7759010220720413,node-042
15,3.229680628216032,node-042
16,2.681945012601712,node-042
17,2.6113228695713007,node-042
18,2.1383154573935697,node-042
19,3.298572028633413,node-042
20,3.3592723823018913,node-042
21,4.623394662447346,node-042
22,5.8419318601824735,node-042
23,4.606014376205451,node-042
24,5.176304569378544,node-042
25,4.688153037572887,node-042
26,4.51457045237176,node-042
27,4.510507007906647,node-042
28,4.981153560727949,node-042
29,3.8659509202325997,node-042
30,4.49660839633949,node-042
31,5.460283035645296,node-042
32,5.394091814332254,node-042
33,4.489591482971378,node-042
34,3.8876914298282674,node-042
35,6.28184390944133,node-042
36,5.762072425009306,node-042
37,5.01955000122934,node-042
38,5.635809139332544,node-042
39,5.719984863036486,node-042
40,5.118337738273867,node-042
41,5.149096442557797,node-042
42,5.6496771360886875,node-042
43,5.453750395154467,node-042
44,3.8475649488019226,node-042
45,4.789249312491055,node-042
46,5.27154220091083,node-042
47,4.2362910882877,node-042
48,6.081680332316402,node-042
49,5.305434824606722,node-042
50,4.397320395640746,node-042
51,4.236205813729059,node-042
52,2.732323362487221,node-042
53,2.225708538005754,node-042
54,2.2180756802994606,node-042
55,1.1242497295267755,node-042
56,2.1569904140463336,node-042
57,2.1371207382353647,node-042
58,2.064740131936081,node-042
59,3.7845345821161622,node-042
60,3.4267067773080067,node-042
61,3.7206681407838214,node-042
62,2.3228428264791314,node-042
63,2.0880156726834667,node-042
64,2.3587354680570645,node-042
65,0.8685927711014763,node-042
66,2.1084456100473634,node-042
67,3.1313095788368366,node-042
68,3.674929729445184,node-042
69,3.7990347414579673,node-042
70,5.319534524386029,node-042
71,6.234415555992227,node-042
72,5.4244828238304414,node-042
73,4.100136121859854,node-042
74,4.317210233973807,node-042
75,5.056016949764311,node-042
76,4.875156115766291,node-042
77,4.5320496068032785,node-042
78,5.280243276667177,node-042
79,5.594788258846119,node-042
80,6.843617398587963,node-042
81,6.718064565641922,node-042
82,7.73484796228411,node-042
83,8.401727495130533,node-042
84,8.643810579558554,node-042
85,8.499251599143632,node-042
86,9.48619286031012,node-042
87,7.867966229910863,node-042
88,7.4851185416634225,node-042
89,6.3782677759075925,node-042
90,7.6859478465750595,node-042
91,8.810291239604934,node-042
92,10.467790284075518,node-042
93,10.70638783047277,node-042
94,10.375142532584112,node-042
95,10.450939731169312,node-042
96,11.216476553474962,node-042
97,9.298574341231358,node-042
98,9.34976480602828,node-042
99,7.354479666992178,node-042
100,7.170481993072832,node-042
101,8.025762690899684,node-042
102,6.671304201509949,node-042
1,0.0,node-037
2,-0.12233704051695986,node-037
3,0.6417680346862256,node-037
4,1.1859437751522266,node-037
5,1.711371935057195,node-037
6,0.6461045435658821,node-037
7,0.6520965199261705,node-037
8,1.8167791479977855,node-037
9,2.359008731221074,node-037
10,0.8438032245292275,node-037
11,1.2857102628132087,node-037
12,-0.6333169421338347,node-037
13,0.904580592358381,node-037
14,0.39276243721503856,node-037
15,1.6587126383718744,node-037
16,0.860136073361647,node-037
17,0.9003892289541002,node-037
18,-0.13483195651304158,node-037
19,0.12579067481335027,node-037
20,0.7482649534409732,node-037
21,0.22194471529982895,node-037
22,-0.4978402033463424,node-037
23,-2.0645108832802053,node-037
24,-0.5022111705436341,node-037
25,-1.242438778605317,node-037
26,-0.44717797995251685,node-037
27,0.18262959371385723,node-037
28,0.9049605959559672,node-037
29,0.21721797836950396,node-037
30,0.393020062800802,node-037
31,0.19387116655905423,node-037
32,0.48405490864259776,node-037
33,0.20178829573002466,node-037
34,-0.9435032946960001,node-037
35,-0.7129482717911275,node-037
36,-0.19661131337719728,node-037
37,-0.47535959631864544,node-037
38,-0.2574408515658869,node-037
39,0.251025701910754,node-037
40,-0.44243466099577267,node-037
41,-0.44628821571387,node-037
42,-2.099819016635656,node-037
43,-1.8447692268378817,node-037
44,-1.306113277406253,node-037
45,-1.3217065408010744,node-037
46,-1.8911185412957257,node-037
47,-1.6642893191923838,node-037
48,-2.1180270220112933,node-037
49,-1.45766819524991,node-037
50,-0.5159484170411168,node-037
51,-0.7774596545889976,node-037
52,-1.618085670210136,node-037
53,-1.1106518725450074,node-037
54,-1.9265417629621289,node-037
55,-1.3550415558621838,node-037
56,-1.9625235338546227,node-037
57,-4.403121639161292,node-037
58,-4.211321729149572,node-037
59,-5.39928618378956,node-037
60,-6.7346774875235145,node-037
61,-7.356921926745105,node-037
62,-8.264143031692162,node-037
63,-7.81077961302364,node-037
64,-7.410179756446639,node-037
65,-7.5094925265543555,node-037
66,-6.3140302019577845,node-037
67,-4.879203383171773,node-037
68,-4.513114144701305,node-037
69,-4.088727801125404,node-037
70,-3.410243629924474,node-037
71,-2.9220443804794063,node-037
72,-1.8815763530679352,node-037
73,-1.7879045701359115,node-037
74,-2.929568356148617,node-037
75,-1.6226381275471613,node-037
76,-0.7668088739982923,node-037
77,0.04729103974235038,node-037
78,-1.0386206503149222,node-037
79,-0.47473856210257914,node-037
80,0.09926127747218638,node-037
81,-1.1516847745600378,node-037
82,-4.146776334527301,node-037
83,-5.038678861437623,node-037
84,-5.058391332086948,node-037
85,-3.7210710933618847,node-037
86,-4.028290079117964,node-037
87,-0.3895171858826272,node-037
88,-2.489498259168127,node-037
89,-4.836334571494076,node-037
90,-5.122239534113149,node-037
91,-4.352823461849809,node-037
92,-3.962495192836102,node-037
93,-3.365768808890931,node-037
94,-4.72453325591511,node-037
95,-5.541637619925431,node-037
96,-5.354734927763641,node-037
97,-5.192257139805343,node-037
98,-6.002081676584459,node-037
99,-6.470033259571231,node-037
100,-6.081626872379338,node-037
101,-6.376192469510381,node-037
102,-6.325043200231506,node-037
1,0.0,node-038
2,1.7180282690445148,node-038
3,0.6700395848058196,node-038
4,1.5702456898111494,node-038
5,0.2767508293662053,node-038
6,1.2157388869214256,node-038
7,0.5939592978129418,node-038
8,1.2004954635069012,node-038
9,1.76196830349864,node-038
10,2.135193389072291,node-038
11,2.2309827628840484,node-038
12,2.277807778974064,node-038
13,2.1251082910169092,node-038
14,1.64246671392742,node-038
15,0.7930756123397684,node-038
16,1.8345796836706465,node-038
17,0.9711578703514835,node-038
18,-0.61391804876454,node-038
19,-1.5003016373292026,node-038
20,0.37659866132872066,node-038
21,1.0832264618704297,node-038
22,1.2741734693090692,node-038
23,1.1258390780042,node-038
24,2.058052134940485,node-038
25,2.575658309842117,node-038
26,2.3605474449913753,node-038
27,2.5283814207405406,node-038
28,1.108662316031918,node-038
29,0.6426182970854774,node-038
30,0.8891762520099656,node-038
31,1.9827878570121826,node-038
32,2.578431292014689,node-038
33,3.1736454467048945,node-038
34,2.039556169434058,node-038
35,2.0539709049186996,node-038
36,0.378887478461871,node-038
37,-0.4807963825153041,node-038
38,-0.5027191145340384,node-038
39,-1.66862034156842,node-038
40,-1.0253273659419768,node-038
41,-0.40336595760704863,node-038
42,1.2100447232757676,node-038
43,2.240986545988316,node-038
44,0.9348742370092158,node-038
45,0.7882946844258013,node-038
46,1.299741633628502,node-038
47,-0.5294381890145599,node-038
48,0.5666149625344628,node-038
49,0.138880596052617,node-038
50,1.6219586782035147,node-038
51,-0.10466528453542012,node-038
52,0.643494545043257,node-038
53,1.1786264959122186,node-038
54,-0.18042223367752208,node-038
55,-0.6817245578149558,node-038
56,1.9740829063353595,node-038
57,0.6004543878063826,node-038
58,-0.3663059563670642,node-038
59,-0.22880566978762495,node-038
60,1.199436520925644,node-038
61,1.499785624150286,node-038
62,0.4387993373683772,node-038
63,-0.42996031967428916,node-038
64,-0.8729032811801944,node-038
65,1.6852265606962564,node-038
66,2.5421017541036632,node-038
67,1.8132357649841682,node-038
68,1.963031164138211,node-038
69,2.093649675091923,node-038
70,1.9071437502050763,node-038
71,2.4319249675736874,node-038
72,2.0294110062184236,node-038
73,3.777898829771363,node-038
74,4.931889769824029,node-038
75,6.192875798534893,node-038
76,6.191320364246006,node-038
77,6.207947317841355,node-038
78,7.496702495353195,node-038
79,7.46099058711565,node-038
80,9.869627092820576,node-038
81,9.34694317355283,node-038
82,8.423197107032049,node-038
83,9.650986352170436,node-038
84,10.932425997677298,node-038
85,10.285151947509853,node-038
86,10.11379655885358,node-038
87,10.491627000968771,node-038
88,12.614137587229525,node-038
89,12.40865316718307,node-038
90,13.311914659178326,node-038
91,13.32598021544601,node-038
92,12.799615434728576,node-038
93,12.633893953583254,node-038
94,11.263699388954278,node-038
95,11.799535680571577,node-038
96,11.892856815784999,node-038
97,11.88012790648805,node-038
98,11.335745865429784,node-038
99,11.505255636533585,node-038
100,11.679832528234433,node-038
101,11.71410041761875,node-038
102,12.941503642758548,node-038
1,0.0,node-042
2,2.8522480520410496,node-042
3,2.4162302340486623,node-042
4,3.802265823059509,node-042
5,3.1350632541106442,node-042
6,1.4565981723500847,node-042
7,0.1435130640769211,node-042
8,-0.10325817587810282,node-042
9,0.05368076307209238,node-042
10,0.925816890272075,node-042
11,1.1947214325799769,node-042
12,1.6981387271142714,node-042
13,0.1998161938780567,node-042
14,0.872691660836175,node-042
15,1.993808539492596,node-042
16,1.707736050990656,node-042
17,2.5020316217767524,node-042
18,3.358232538094842,node-042
19,4.949134757892011,node-042
20,5.104952500812087,node-042
21,4.319660021012497,node-042
22,4.474150814782058,node-042
23,5.063408044692922,node-042
24,3.982586950903378,node-042
25,3.963651089617225,node-042
26,3.749266836273768,node-042
27,4.204157571897497,node-042
28,3.9058026606227445,node-042
29,4.95184664668892,node-042
30,6.479430941901647,node-042
31,7.320405572120914,node-042
32,8.616398103155039,node-042
33,8.349738644284312,node-042
34,7.915229031152063,node-042
35,8.023340924750462,node-042
36,7.692190652556953,node-042
